h3,city,no_vehicle,buildings,lat,lon,node,snap_m,routable,nearest_id,nearest_m,second_id,second_m
892a3065423ffff,Watertown,14.519319236781245,3,42.36055876898754,-71.18553258953213,309361,6.769857605110685,True,DS89742,755.5136601116328,DS1570,764.8242214849889
892a3029693ffff,Winthrop,14.404519546543966,25,42.3765701236319,-70.99133467156976,214639,62.065234226433006,True,DS2729,634.4001371399606,DS89660,1680.422794542221
892a30649cfffff,Boston,14.398434903367605,162,42.26185705727684,-71.10236563852247,272525,12.245476006267403,True,DS89826,1467.0606761448914,DS1716,2379.3328490400513
892a30672cbffff,Belmont,14.341084339732184,7,42.3952690640733,-71.17765757262715,269869,52.05926077780845,True,DS100291,235.4969597059604,DS90389,501.80696096800773
892a339217bffff,Weymouth,14.29821894520482,15,42.21615521577127,-70.95635940090806,55737,32.3700098264161,True,DS3025,1372.1833333632005,DS3014,2742.3964743690813
892a3065057ffff,Newton,14.209322974716764,21,42.35360993132033,-71.20990905114792,305024,18.888130962970603,True,DS90349,506.9169867822326,DS90399,534.1002471023606
892a3393003ffff,Quincy,14.201220339197166,92,42.255459436171336,-71.0358211771367,15612,17.33603858855287,True,DS2163,989.5387357803448,DS1967,991.2772323837811
892a3075dd7ffff,Malden,14.183539311700452,5,42.43372945015473,-71.04533490031383,9985,7.88702958174905,True,DS90279,532.5812685668939,DS89798,880.6121981393055
892a3075d1bffff,Malden,14.171999274932949,6,42.42722687971355,-71.05045661806736,395750,14.393784897321682,True,DS89798,1227.8744733613153,DS89987,1555.1933740949016
892a3075847ffff,Malden,14.132713295168829,11,42.42513927399154,-71.08583406076428,311046,27.81270709191712,True,DS90148,635.8418746049264,DS90258,635.8418746049264
892a306442fffff,Boston,14.095738115559874,4,42.339215042749565,-71.10968535229816,385643,7.110567255946965,True,DS2532,312.42702404184496,DS90256,428.2060346757184
892a339a683ffff,Dedham,14.0872051086135,55,42.261635183258335,-71.18082781525412,194536,40.93304932907334,True,DS2667,2080.2926688266425,DS89988,2555.1100686702066
892a30656abffff,Watertown,14.082472695008285,3,42.36727528289956,-71.21149404039178,303519,27.965780473878183,True,DS2849,1456.6867459987773,DS3530,1616.5972000606473
892a339a053ffff,Dedham,14.06866878592454,2,42.24249739082308,-71.18403233748276,194782,11.795633999125934,True,DS2667,1275.6412054017944,DS89663,1295.1609078643028
892a3074ea3ffff,Revere,14.061922273734805,32,42.42248280504624,-71.00597835135015,43862,16.696088303641197,True,DS2924,2076.1718093800455,DS95032,2489.17919198354
892a306e133ffff,Newton,14.049714892015912,1,42.344663236819926,-71.25979883061724,92398,16.369912554337763,True,DS2125,1254.7926320068,DS17594,3132.1538112017106
892a30649c7ffff,Milton,14.0203995494882,25,42.2612866314398,-71.09587397348015,268951,40.791388843265004,True,DS89826,1300.7004397350113,DS2289,2797.5602759457324
892a3393477ffff,Quincy,14.0,3,42.26868202173993,-71.02584495878966,16369,40.29808037587134,True,DS2669,438.8355852106857,DS100309,755.7614767032412
892a306417bffff,Boston,14.0,29,42.309129118821055,-71.123669564655,255652,15.382843568009053,True,DS1966,1110.092131239361,DS2711,2004.613923780276
892a3065d33ffff,Boston,14.0,25,42.28893100413707,-71.15276834870936,236093,37.999931190341606,True,DS3207,800.7537795256826,DS1981,1299.999322592894
892a306723bffff,Belmont,13.922902237734114,139,42.38221750255807,-71.17215155024613,269467,39.75404601605483,True,DS3374,927.9078732400507,DS3194,2029.5042091901664
892a3064d03ffff,Boston,13.898711509989097,41,42.27542131491683,-71.08071272229208,121227,25.44241353600426,True,DS2289,1186.5473494885466,DS1003,1374.3827467493431
892a339a40bffff,Dedham,13.884333194149608,101,42.25606708996893,-71.16341285443714,229222,23.671693684745275,True,DS2667,1333.0224276381084,DS2770,1335.1105918551261
892a33925cfffff,Weymouth,13.843915707802651,28,42.24246275719394,-70.9344764434923,108641,32.10969269266191,True,DS3160,685.6939449283419,DS2605,1734.7553089852079
892a33922afffff,Braintree,13.834810902632109,61,42.23175478519169,-70.98129599837588,48840,29.46478456495953,True,DS2805,967.7666241845308,DS2800,1426.003877420328
892a3066e9bffff,Boston,13.805470792844428,2,42.33949772390031,-71.05824402852029,196365,20.435205377008728,True,DS90269,1118.3006915471265,DS100146,1124.6328205982027
892a3075e0fffff,Medford,13.713609673687191,25,42.44069196743077,-71.09552957679705,307616,12.82210894157728,True,DS90148,2736.546809917703,DS90258,2736.546809917703
892a3066bbbffff,Boston,13.674000691386228,87,42.29348794602258,-71.05629965327094,173219,17.689712345061174,True,DS89962,688.3213084181763,DS100187,997.6359073499384
892a3074583ffff,Lynn,13.650033548712544,46,42.46837292718425,-70.9756180536032,52561,72.97641290986888,True,DS2162,1528.913676408492,DS3535,1918.527907791441
892a3029b4fffff,Quincy,13.631984061082592,2,42.27441897045017,-71.00367873610898,178925,36.275907313835695,True,DS1534,1888.7472198410233,DS2932,2351.0587664058207
892a3062903ffff,Medford,13.569235963468948,8,42.42531436916746,-71.13963037277526,289343,77.21252612223417,True,DS90146,821.7375237472087,DS90427,2140.4209073988245
892a3065b57ffff,Needham,13.528296103622525,10,42.27813696675773,-71.21268230485012,177990,20.8426003584553,True,DS90094,441.10254147553655,DS1023,2218.403338852395
892a3075bb3ffff,Medford,13.485407449989884,33,42.40694431390512,-71.08141157026448,382817,50.64207264241466,True,DS2912,409.6956887475378,DS100163,1024.2600621750391
892a307485bffff,Revere,13.4451158079887,99,42.41204483739724,-71.01479870535645,20112,8.16991594496918,True,DS1377,288.1056438473974,DS95032,317.90438254450703
892a3074adbffff,Everett,13.438688618117892,2,42.41662847673385,-71.03827058288243,10980,2.824465993376131,True,DS2539,1352.7036449697912,DS3586,2446.809275020685
892a3392397ffff,Weymouth,13.382387257026991,73,42.22369133447975,-70.96148790748751,48500,34.774526633344585,True,DS3025,2371.859887543251,DS2805,3284.595942209841
892a3064023ffff,Brookline,13.368597758425636,6,42.32335291734838,-71.12627318251144,255781,30.43484373508954,True,DS3044,1475.8998656310325,DS2760,1770.6346905187245
892a339049bffff,Braintree,13.365352466630211,99,42.226457554674006,-70.9997279488345,30192,51.72452871458035,True,DS89903,539.3269411646814,DS90190,2772.8545829120635
892a3067443ffff,Arlington,13.346756776301566,17,42.40967093095491,-71.13690154825935,287165,63.43966265318426,True,DS2822,860.9237533012373,DS100488,993.213728544276
892a3067357ffff,Watertown,13.346625713771896,12,42.37111617295218,-71.16200087495992,318929,17.026009214040563,True,DS90038,507.1471109872732,DS2481,1433.8814575931463
892a306700bffff,Cambridge,13.329694101452098,1,42.38914647350981,-71.14443767803854,276231,25.417595081654746,True,DS1556,172.31501279692017,DS2481,1965.728072731076
892a307458fffff,Lynn,13.30936790466832,41,42.4658158537785,-70.9776097231644,46180,18.41630694360563,True,DS2162,1345.6814648954623,DS3535,1735.2956962784112
892a3064d87ffff,Boston,13.282633194601113,66,42.2782730575324,-71.07192239676709,167739,22.848952099949603,True,DS1003,955.4213761087819,DS90311,1598.4569616835113
892a33923c7ffff,Braintree,13.252154852331753,47,42.22445178724778,-70.97410169181904,48950,78.68179430375511,True,DS2805,1986.9965294978279,DS2800,2445.2337827336237
892a3074e53ffff,Malden,13.23279032667839,9,42.43089997921575,-71.02610872782184,8905,8.798792929917271,True,DS2924,194.08687355413528,DS89798,1272.941724001764
892a3028b4fffff,Weymouth,13.171695584433571,4,42.25600787466308,-70.9250437065723,119430,12.37252532052916,True,DS3160,2491.217821915979,DS2605,3354.653656680452
892a3392153ffff,Weymouth,13.164111424169016,135,42.22379483330431,-70.95342671874926,48386,97.06650114765749,True,DS3025,2580.5532555243317,DS3014,3693.4177339955977
892a33929c7ffff,Weymouth,13.154289536692342,91,42.16785794455599,-70.93070170296893,79712,52.94020467904104,True,DS3475,2671.248285253262,DS89637,4390.673203356511
892a3074943ffff,Boston,13.129909013988586,42,42.38987254691013,-70.99813433596134,27704,43.77839962154009,True,DS89834,1328.2892265632765,DS89660,1455.7161435661963
892a3064403ffff,Brookline,13.09026426597828,16,42.34929480966727,-71.11174340530097,384932,39.158065707150996,True,DS2064,818.7989903369217,DS89999,1248.4999552125219
892a3064817ffff,Boston,13.072247688651752,32,42.27418694673507,-71.10896382393561,250724,15.017451940689687,True,DS2973,1616.9461334535586,DS1716,1646.913146339941
892a3392157ffff,Weymouth,13.071943974603494,36,42.22185499304519,-70.95113336743788,48387,54.41593127720846,True,DS3025,2595.250307188852,DS3014,3708.114785660118
892a3062b73ffff,Arlington,13.04043819516496,4,42.42258379471822,-71.17909892743755,259846,10.643454633890121,True,DS2798,830.4231382967142,DS89739,1780.3030895524382
892a3067573ffff,Somerville,13.00909970552654,4,42.386677910786176,-71.11668757462652,323742,21.97008411262912,True,DS24854,440.74431906365646,DS90194,1009.556278344499
892a30743abffff,Malden,12.897209455109202,2,42.44100188341588,-71.02354284823943,9180,38.019340110579535,True,DS2924,1601.5464277538513,DS89753,2226.5432497515444
892a3067413ffff,Medford,12.870969234922924,29,42.41032507298123,-71.12357788309961,288128,44.70501870408012,True,DS100488,1179.6172202960406,DS1530,1722.6335637678858
892a3076203ffff,Lynn,12.86536678552304,19,42.50028330840655,-70.98231151013968,54675,49.60598962463348,True,DS2328,3245.3521155502017,DS100082,4147.481543191664
892a3074e13ffff,Revere,12.828991101375154,7,42.428123575972,-71.01381473310556,8153,7.420701741965024,True,DS2924,1401.0195176042316,DS95032,2381.020880032796
892a3064adbffff,Boston,12.810569340821612,56,42.285318956019374,-71.1488220814774,236634,34.428040688957715,True,DS3207,1009.7123124291849,DS89682,1482.581780419172
892a307632fffff,Lynn,12.751590767313512,38,42.47129233066724,-70.96820439888329,52813,31.63639870444421,True,DS2686,1127.0143580456102,DS3535,1475.5755798090113
892a3075dc7ffff,Malden,12.62532532335038,6,42.431739191153525,-71.04638889807161,10033,32.993233106874115,True,DS89798,660.86711216816,DS90279,848.2788734174027
892a3074a53ffff,Everett,12.584837487151038,31,42.41208798282001,-71.04137779020647,12499,35.13033253718263,True,DS2539,768.0134551946935,DS90161,1903.534710460832
892a3074927ffff,Winthrop,12.576503879283512,117,42.37738097683482,-70.98255747201586,214764,29.243715260105525,True,DS2729,507.37938981629,DS89660,2021.6053971199083
892a3076c0bffff,Lynn,12.52996546404615,77,42.4634181410796,-70.92816206127556,76831,86.68342724414518,True,DS2236,1608.345949810111,DS90270,1609.11397896866
892a3392057ffff,Weymouth,12.511924458049611,7,42.2406589062793,-70.96547996454206,46975,50.2488513098808,True,DS2805,2872.9676428257335,DS3160,2892.143240952533
892a3393017ffff,Quincy,12.500342541942628,57,42.25510244242994,-71.03207000719777,15781,42.771360441616935,True,DS2163,598.3834925471646,DS1967,1209.0679055743276
892a3065417ffff,Watertown,12.483731442707134,8,42.3694782883352,-71.18336664564659,315340,35.82301359257723,True,DS1570,546.3549801994036,DS89981,881.1707715819243
892a306749bffff,Medford,12.48066654551564,50,42.41504496998697,-71.1200435441178,288785,42.0256111793267,True,DS1530,1044.3421975948681,DS100488,1756.1402441426378
892a30653b3ffff,Newton,12.460074006459866,7,42.33050468211195,-71.20601750619916,284924,9.424529762843312,True,DS1736,130.6824509259603,DS2146,1050.4812750192805
892a3075e67ffff,Medford,12.422467577047628,9,42.436320247158505,-71.10106048197862,310708,51.246320778971665,True,DS90148,2362.3003924532163,DS90258,2362.3003924532163
892a30745bbffff,Lynn,12.386493170067045,37,42.46324580713924,-70.97616338148248,46167,36.03638900989664,True,DS2162,1052.3238440059074,DS3535,1441.938075388856
892a339218fffff,Weymouth,12.37389621470988,33,42.2220772002775,-70.93754097125789,107966,51.95195702736809,True,DS3083,1892.9542392541084,DS3014,2927.7309844884107
892a306ec77ffff,Newton,12.343328203649977,7,42.3265033156184,-71.25539557041452,92851,63.01338994741068,True,DS89808,731.1699066395387,DS2125,2974.3973713954497
892a3064423ffff,Brookline,12.31981720478688,7,42.34247394752287,-71.11072036960115,385312,37.10345436853171,True,DS2532,710.3250510051822,DS90256,812.1072331483713
892a306e5a7ffff,Waltham,12.212886810054563,206,42.36339353329423,-71.23654660621719,292016,51.114389817706765,True,DS90089,1857.8873770667715,DS2821,2245.41867284682
892a306654bffff,Boston,12.175901385053718,1,42.373368723008326,-71.04914386931398,204188,20.432087237014414,True,DS90397,1207.3027262876117,DS1529,1901.6477511303744
892a30646c3ffff,Boston,12.159234409600126,2,42.358408030323815,-71.14252368062739,355371,18.223928854243322,True,DS90057,606.5630898940128,DS3218,701.4179964696452
892a30640abffff,Brookline,12.076376959275644,5,42.32950645431608,-71.12036734129438,342972,55.70200740950067,True,DS2760,1004.8640374667823,DS3044,1032.0872051656277
892a307484fffff,Revere,12.049505273371302,66,42.40684710043365,-71.01466314225381,20096,33.63689968919042,True,DS95032,654.7396310542608,DS1377,656.6395550005245
892a306442fffff,Brookline,12.02907686762106,4,42.34010846216769,-71.11240339876178,385571,33.44502926936871,True,DS2532,554.8037479298096,DS90256,657.7916879428575
892a3074a9bffff,Revere,12.015020783123518,51,42.41496004688506,-71.02572372120605,8643,92.27094544714937,True,DS95032,1430.3794173178433,DS1377,1449.3798046557058
892a3067227ffff,Belmont,12.0,1,42.37785553276438,-71.16853935494424,271299,19.108678023172217,True,DS3374,1221.775473061268,DS90038,1369.9524175219776
892a3392e73ffff,Weymouth,12.0,2,42.197848698254944,-70.96645303578609,69117,97.83775616572748,True,DS3025,2491.6147401938156,DS2116,2755.3130933692955
892a339262bffff,Quincy,11.988895253669442,26,42.24758214938719,-70.97523654221781,47141,39.132224623987746,True,DS2951,1283.3826837174302,DS2805,1612.9145791040999
892a3029683ffff,Winthrop,11.957338457156755,234,42.37443485000037,-70.9935290296736,214579,89.09689633702246,True,DS2729,592.5107543965503,DS89660,1815.1478260760805
892a3076e3bffff,Lynn,11.926912668141004,29,42.45829754993066,-70.95450877169664,75016,35.0453192335473,True,DS3466,1221.6026271280607,DS3535,1305.9733405370348
892a3392137ffff,Weymouth,11.898284943301524,35,42.209963645558666,-70.93784539190705,99166,24.546870505833652,True,DS3083,1764.639652475408,DS3014,1826.3865959657173
892a339a5dbffff,Dedham,11.877281806940385,114,42.24810240039805,-71.14854019627707,224856,41.43643391041826,True,DS2770,675.4002483779016,DS2667,2205.5706144943388
892a3075a4fffff,Medford,11.86612175881399,14,42.42506973854758,-71.12376461405628,288908,44.962286456686655,True,DS1530,1307.0335856804115,DS90146,1337.2343122929285
892a3067697ffff,Arlington,11.850214432619822,20,42.411968415790426,-71.14156608235609,293030,3.8850592341186028,True,DS1370,870.2838044734649,DS2822,1227.8769052539865
892a3075d9bffff,Malden,11.82954423558824,9,42.43394182433742,-71.04052265461975,10095,8.56711763115871,True,DS90279,153.42285444419224,DS89798,537.4108978110855
892a3060aa7ffff,Waltham,11.810370132909426,6,42.40139619384357,-71.23711015001236,220847,32.92197643412706,True,DS3271,658.9694846242019,DS3385,1807.713800626921
892a3060cb7ffff,Arlington,11.776701087445506,3,42.42411498266764,-71.18619519654902,260024,23.751892320465615,True,DS2798,285.9738629499284,DS89739,2391.615513138787
892a339214bffff,Weymouth,11.706586246543491,53,42.22175151525991,-70.95973646836866,48461,54.95592309308948,True,DS3025,2005.5257526687412,DS3014,3375.7388936746224
892a3067037ffff,Cambridge,11.691899762530438,26,42.37988792892911,-71.13466935880344,276682,38.81206323497771,True,DS89959,1741.8711085764012,DS2481,1770.0155410238126
892a3075dabffff,Everett,11.664310815851312,1,42.42349697344931,-71.03971855588036,10233,47.05145449953481,True,DS89798,1107.3835036779153,DS2539,1297.4430836376764
892a302d24fffff,Weymouth,11.645869803122716,20,42.21852454726776,-70.92795965886509,99795,30.600566307434622,True,DS3083,905.9524960157693,DS3014,3180.1590834224517
892a3066643ffff,Somerville,11.619873860999974,5,42.3907791737097,-71.09038796407776,333940,12.165170805155354,True,DS90420,532.2289313590899,DS3350,626.9808276145051
892a3074c83ffff,Revere,11.58344790599888,1,42.43053780366153,-70.97785947899716,37195,68.63186314249637,True,DS89919,3152.866044485999,DS95032,4041.62604036876
892a3392bafffff,Weymouth,11.579901122971696,51,42.15752793381612,-70.9521386283218,78197,33.30760690796826,True,DS89637,1155.8619168439773,DS3475,1945.353782996488
892a306547bffff,Watertown,11.576448435920488,1,42.367156407303824,-71.20036677113644,303730,34.12466134545136,True,DS89981,1103.0646229938206,DS3530,1461.0717448112034
892a30646abffff,Brookline,11.497230028461743,9,42.3463582596629,-71.13418686550942,349260,20.155971018694306,True,DS90346,671.8116415031541,DS95044,717.4222905052355
892a339283bffff,Weymouth,11.493782814646822,93,42.17566185622099,-70.94548748211712,97578,28.238477410520968,True,DS3475,1081.0660723045817,DS89637,3191.7204136134173
892a306724fffff,Belmont,11.482028811095049,191,42.38776582357182,-71.18543171726576,265845,17.975723311503575,True,DS3194,623.3650578344186,DS3374,879.9002368044753
892a339215bffff,Weymouth,11.463615127972526,62,42.22385045814533,-70.95805231127918,48443,97.57315975818962,True,DS3025,2540.533879733814,DS2805,3541.53442877786
892a306432fffff,Brookline,11.458446964812058,3,42.30084116057135,-71.14352493560251,237678,7.382770289229783,True,DS1981,1751.720688433611,DS3207,2637.3466941446154
892a3064b37ffff,Boston,11.401566756225533,66,42.248257884907794,-71.12170563768082,249674,11.791862373160308,True,DS3239,993.6122256219065,DS89797,1156.2857597145712
892a30629a7ffff,Medford,11.19128324199182,2,42.42053672309835,-71.12744245026676,288630,58.31113418161175,True,DS90146,724.1041765306383,DS1530,1532.235021852965
892a3074597ffff,Lynn,11.177190841692669,39,42.46840307695058,-70.97092649031899,52757,51.133007934716524,True,DS2162,1285.4314015345108,DS3535,1325.0039479061902
892a30609b3ffff,Belmont,11.136606064996448,83,42.387307810920646,-71.18898868006589,265694,5.665707118653311,True,DS3194,279.10137191493516,DS3374,852.9605152223726
892a339208fffff,Weymouth,11.118441820674748,174,42.24024835590718,-70.95272158205589,48067,6.07725843527616,True,DS3160,1938.3312600326838,DS2605,2834.7517963536516
892a339212fffff,Weymouth,11.109168384550202,46,42.208328781548005,-70.94548684405487,99286,66.53334673310188,True,DS3014,1487.5695849523108,DS3025,2319.447089316845
892a3064397ffff,Brookline,11.106164778925994,1,42.318062032740464,-71.12939661174467,238627,12.984603400435068,True,DS2711,2011.0306624993812,DS1966,2100.969464938715
892a339211bffff,Weymouth,11.103084551683722,113,42.22131464080132,-70.94661473309867,108078,69.00160834226789,True,DS3083,2797.1118812263385,DS3025,3084.464490082772
892a30654a7ffff,Watertown,11.08661417668645,94,42.36384018401605,-71.1744412680268,309721,28.622017879255306,True,DS1570,1039.0311709281448,DS90016,1639.7940172036692
892a30650cfffff,Newton,11.078008074335012,30,42.355474667184886,-71.20854765619656,307880,18.216546828519228,True,DS90349,638.8367200943345,DS90399,666.0199804144627
892a339b4cfffff,Needham,11.074576743990283,44,42.27930530431258,-71.24040728348595,171821,15.645222368062802,True,DS100070,399.8030042214669,DS1023,491.98835982642584
892a306422fffff,Brookline,11.073017432023434,2,42.31926594821846,-71.15741387247667,230997,48.45477499702905,True,DS2712,1005.3684430814816,DS90323,1174.3917579249837
892a3076393ffff,Lynn,11.064413369099135,182,42.48998848836406,-70.95741372231562,61335,42.63821344879409,True,DS2328,537.8488996292667,DS89936,1787.539360376844
892a3392223ffff,Braintree,11.06235216549252,57,42.22910959308238,-70.98894317723462,30393,20.047140967584237,True,DS2805,1876.505282068944,DS89903,1896.131730078503
892a3060ab7ffff,Waltham,11.056778565817948,5,42.40328789145057,-71.2347682923605,227561,15.837288637501526,True,DS3271,55.44844628112675,DS3385,1170.0239105283915
892a30654d3ffff,Watertown,11.026511652665071,5,42.37966916460225,-71.18867557053618,265398,18.259976684946217,True,DS3374,1061.20745951208,DS3194,1071.7316443007282
892a3074327ffff,Malden,11.018826407770696,15,42.43337118834255,-71.02708978751726,8803,10.51149165621464,True,DS2924,315.93603684386875,DS90279,1096.6487199337046
892a306462fffff,Boston,11.01492635441809,4,42.34099708801924,-71.1423526495196,349846,19.834926698660563,True,DS89804,404.61117162452535,DS95044,434.2956371834033
892a339242fffff,Weymouth,11.0,1,42.24421512294999,-70.94269006533781,108604,30.50751161980796,True,DS3160,785.7523269188384,DS2605,1682.1728632398056
892a3074a07ffff,Chelsea,11.0,2,42.40323116006026,-71.03106732471312,11679,28.324558198206926,True,DS3586,973.1974589833925,DS2701,1281.7172924780355
892a30672a3ffff,Belmont,10.979657760015586,2,42.38601476125934,-71.16035680491188,271022,21.685488680680276,True,DS90038,1809.0170986768046,DS2481,1922.052367929147
892a33930afffff,Quincy,10.956941397156664,189,42.25087361283836,-71.02757066670452,16983,62.63745214575103,True,DS2163,871.9963430429239,DS1967,1858.6916867357306
892a307494fffff,Boston,10.939131951394629,65,42.38841720695771,-71.00031734503612,27675,4.227860150732371,True,DS89660,1138.527658609149,DS89834,1510.0644198226405
892a3074367ffff,Malden,10.927023552363528,8,42.43544546672181,-71.03871321096291,9778,72.20949758495134,True,DS90279,182.1595397329576,DS89798,630.1890390091695
892a3392177ffff,Weymouth,10.908712774079437,32,42.2134140353796,-70.9477936782823,55831,42.99032217280121,True,DS3014,1980.6725884140888,DS3025,2511.1641822654046
892a339b457ffff,Needham,10.898319357255216,86,42.27758457836464,-71.24275126370775,169785,43.1876647022838,True,DS100070,764.6186690586638,DS1023,856.8040246636226
892a30642d3ffff,Boston,10.894502864867958,43,42.34208285370702,-71.15924076235942,327004,25.62834651506573,True,DS2816,981.3109947830056,DS3391,1259.0868899639675
892a3392677ffff,Quincy,10.87631649892235,54,42.2506394051844,-70.97962222991676,47277,48.881514190296315,True,DS2951,940.8434380218049,DS2805,1499.667205456151
892a3391653ffff,Boston,10.862825792416652,115,42.24290281550193,-71.12268754288598,249619,53.32503968286285,True,DS89797,698.6710528119999,DS3239,1426.2122590542263
892a3065e17ffff,Newton,10.808897382814347,12,42.3128482666976,-71.20148622567703,183672,39.29712240018472,True,DS90339,1156.860403964619,DS3522,1424.4198826204251
892a30666cfffff,Somerville,10.803503789457944,1,42.39222209343841,-71.08325029600411,334620,31.294143560512428,True,DS90357,365.3459313228949,DS3350,386.4136265967536
892a3392823ffff,Weymouth,10.78038733036614,72,42.17320164664645,-70.943219971793,97559,27.009633867290727,True,DS3475,1622.577243666482,DS89637,3494.081147025135
892a3075ac7ffff,Medford,10.762815754595351,32,42.43009290977451,-71.10974966396851,305993,31.911562568978944,True,DS1530,1367.0873103692988,DS90148,2306.8716950613293
892a3074e5bffff,Malden,10.757254385420902,41,42.43106904868658,-71.02951331823944,8756,18.141931791964563,True,DS2924,485.5947203103416,DS89798,955.5717015813536
892a339b447ffff,Needham,10.742825563663867,67,42.27478735775173,-71.24537673719155,169795,45.134229497829885,True,DS100070,1417.4181680547722,DS1023,1509.603523659731
892a339a047ffff,Dedham,10.74076343487811,1,42.23715312111137,-71.18550911099335,194818,35.01358265598354,True,DS89663,915.7516300705496,DS2811,1413.0836590520848
892a3074923ffff,Winthrop,10.729216522757152,92,42.37903744616398,-70.98439915793291,36344,16.71504016205133,True,DS2729,590.8258841359282,DS89660,1702.9070780623867
892a3064573ffff,Boston,10.704109980195264,13,42.32894081840477,-71.10206794256298,390809,13.057754145499342,True,DS100078,922.0111214418729,DS90375,1011.8249307126069
892a3066aa3ffff,Boston,10.68201062062862,27,42.30901073469644,-71.07134791578432,167046,33.20371708969658,True,DS100084,514.3546912974077,DS90426,581.4638284730024
892a3065433ffff,Watertown,10.669929199543136,29,42.36346692109864,-71.18234968435014,309877,22.14226562731884,True,DS1570,497.4810936803955,DS1537,1102.3288707648455
892a3064443ffff,Brookline,10.666629017606406,4,42.35147173300568,-71.12230394427144,345589,21.090623906447647,True,DS2064,475.5213818391847,DS3200,491.41968730174284
892a3076e7bffff,Lynn,10.666496520104852,3,42.459669151759954,-70.96540911655806,75734,14.837240689912658,True,DS2162,439.8843708932721,DS3535,497.98008845282465
892a339a5cbffff,Dedham,10.661420587929404,41,42.24569578364704,-71.15034381752466,224771,17.606169748544833,True,DS2770,624.1030246044629,DS2667,2132.479046731845
892a307497bffff,Boston,10.642671866842116,9,42.38518301179552,-70.99856901890104,27615,60.99158191805413,True,DS89660,239.437366661276,DS2729,2064.994278538976
892a3075b97ffff,Medford,10.62660527027721,9,42.411288655514994,-71.0822892390791,382767,82.48610121744628,True,DS2912,821.0332398177608,DS100163,1570.754012022452
892a3065b63ffff,Needham,10.60021523305304,56,42.26967268350318,-71.21413898273569,178087,43.576431239160776,True,DS90094,857.62825363256,DS1023,2482.624293453176
892a3062b53ffff,Arlington,10.563003385786455,6,42.43038478975208,-71.18007751213737,254084,34.10129355906549,True,DS2798,1299.7152882239893,DS89739,2558.7043949589574
892a302944fffff,Winthrop,10.553556608105508,101,42.36987830481202,-70.9850523310923,214903,18.135963223506685,True,DS2729,762.1675795152388,DS89660,2584.8976424017187
892a30650c3ffff,Newton,10.550400093062622,6,42.3577996954031,-71.20544160949622,304105,58.61557152558748,True,DS90349,1118.953445475118,DS90399,1146.1367057952464
892a3075987ffff,Everett,10.495489565135175,57,42.41007047020621,-71.0524658041671,389525,36.3058239977423,True,DS90161,737.4010225449755,DS2539,889.8417311496892
892a306738bffff,Cambridge,10.410686749624707,1,42.37465516087357,-71.15111382569117,319985,16.699610296497806,True,DS2481,316.1276609947948,DS90038,714.4041346128872
892a302942fffff,Winthrop,10.398487196146458,205,42.35856506636304,-70.9715533309496,215384,31.818584575492565,True,DS2729,3441.1146218135964,DS89660,5031.887728031834
892a3064823ffff,Boston,10.388657715605245,117,42.266963970179226,-71.11013501372213,250660,34.49368676687983,True,DS1716,1400.3247985098674,DS89826,1969.5410714298994
892a30676afffff,Arlington,10.340482182987472,3,42.402119771067554,-71.1494597074686,275014,26.2502375680758,True,DS1370,1145.4178058101807,DS2822,1156.3326815696619
892a33922abffff,Braintree,10.330724487765444,13,42.23456490381605,-70.98246728844336,30469,31.334092313352134,True,DS2805,664.4108471014271,DS2800,1122.6481003372244
892a30758a7ffff,Malden,10.325893769396671,15,42.42022120639015,-71.06520957776812,393755,22.264894249066046,True,DS2338,722.6466509705206,DS90316,776.8788927981554
892a3076e5bffff,Lynn,10.325488261768731,36,42.46843810571196,-70.96657247771505,52721,34.12774744796337,True,DS2686,1055.2697074788753,DS3535,1080.3391197777826
892a30655afffff,Boston,10.324110195609022,45,42.34488640886228,-71.16411282884431,327194,71.9780255899017,True,DS2816,1055.087886379366,DS3391,2005.0322708802876
892a3064d07ffff,Boston,10.20901249218323,15,42.27336957162041,-71.07936009755394,121262,29.706567331720155,True,DS1003,1103.0976399661045,DS2289,1474.8975171166235
892a339a04fffff,Dedham,10.19056777919735,1,42.23650063511096,-71.18823105069936,182081,35.18718238440357,True,DS89663,1757.8860700174957,DS2667,2080.12179798501
892a3062b03ffff,Arlington,10.1893160863155,3,42.426211880209,-71.17027500031624,254349,13.242216369870205,True,DS89739,1688.080150659028,DS2798,1832.0046548229766
892a3075bcfffff,Medford,10.189024480695023,4,42.41297266916308,-71.0998256462441,312497,16.34823105175408,True,DS1530,1362.5965092468884,DS90148,1874.4321846338096
892a3029457ffff,Winthrop,10.186487856427414,108,42.37253331202879,-70.97795493811743,215050,37.381469704511744,True,DS2729,1097.661976563996,DS89660,2742.065017974476
892a3064ac3ffff,Boston,10.130729696009244,37,42.28261362935357,-71.14658692659079,236877,58.42730792476194,True,DS89682,1074.9924512921575,DS3207,1460.3773916542284
892a30609c3ffff,Waltham,10.102840631649428,12,42.39503723212367,-71.20567623418414,223366,32.6083171878995,True,DS3194,1547.7039251070273,DS3374,2584.2548374829903
892a306720fffff,Belmont,10.038892890314049,3,42.3850980855868,-71.17551920967291,269689,15.971288672080092,True,DS3374,950.5046871860267,DS100291,1447.4393223743712
